name,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,H2O,T,measured,calculated,difference,references
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,919.65,10.45,10.63,0.18,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,903.65,10.7,10.97,0.27,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,883.45,11.35,11.42,0.07,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1213.15,6.01,6.39,0.38,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1143.15,6.84,7.16,0.32,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1073.15,7.84,8.04,0.2,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1293.15,5.33,5.64,0.31,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1768.15,2.53,2.68,0.15,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1719.15,2.72,2.9,0.18,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1670.15,2.91,3.14,0.23,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1621.15,3.14,3.4,0.26,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1571.15,3.38,3.67,0.29,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1522.15,3.61,3.96,0.35,4
H5,74.1,0,11.7,0,0,0,0,9,4.4,0,0.02,1473.15,3.87,4.27,0.4,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,969.35,10.16,10.86,0.7,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,945.75,10.65,11.35,0.7,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,927.25,11.15,11.75,0.6,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1867.15,2.54,2.48,-0.06,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1817.15,2.72,2.71,-0.01,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1768.15,2.92,2.95,0.03,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1719.15,3.14,3.2,0.06,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1670.15,3.36,3.47,0.11,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1621.15,3.57,3.76,0.19,4
H7,74.6,0,11.8,0,0,0,0,4.4,9.2,0,0.02,1571.15,3.82,4.07,0.25,4
H2,77.9,0,11.89,0,0,0,0,4.53,4.17,0,0.02,1242.35,9.77,9.78,0.01,5
H2,77.9,0,11.89,0,0,0,0,4.53,4.17,0,0.02,1176.45,10.9,10.76,-0.14,5
H2,77.9,0,11.89,0,0,0,0,4.53,4.17,0,0.02,1117.35,11.5,11.73,0.23,5
H2,77.9,0,11.89,0,0,0,0,4.53,4.17,0,0.02,1965.15,2.98,3.53,0.55,5
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,0.03,1673.15,4.91,5.02,0.11,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,0.03,1673.15,4.92,5.02,0.1,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,1.05,1473.15,4.21,5.05,0.84,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,1.05,1573.15,3.77,4.35,0.58,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,1.55,1473.15,3.85,4.37,0.52,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,1.55,1573.15,3.45,3.71,0.26,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,1.55,1673.15,2.98,3.08,0.1,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,2.09,1473.15,3.61,3.77,0.16,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,2.09,1573.15,3.2,3.13,-0.07,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,2.58,1573.15,3.07,2.72,-0.35,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,3.22,1473.15,3.27,2.88,-0.39,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,3.22,1573.15,2.88,2.32,-0.56,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,3.75,1573.15,2.54,2.08,-0.46,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5,1273.15,3.37,3.32,-0.05,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5,1423.15,2.75,2.46,-0.29,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5,1173.15,3.95,3.98,0.03,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5.9,1273.15,3.18,3.07,-0.11,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5.9,1173.15,3.71,3.7,-0.01,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5.9,1173.15,3.63,3.7,0.07,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,5.9,1073.15,4.25,4.41,0.16,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,7.03,1073.15,4.03,4.14,0.11,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,7.03,1173.15,3.46,3.46,0,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,8.21,1073.15,3.68,3.94,0.26,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,8.21,1073.15,3.67,3.94,0.27,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,8.21,1073.15,3.72,3.94,0.22,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,8.21,1173.15,3.13,3.3,0.17,6
H1,76.12,0,13.53,0,0,0,0,4.65,5.68,0,8.21,1173.15,3.12,3.3,0.18,6
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.41,976.75,10.76,11.2,0.44,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.42,921.85,11.8,11.84,0.04,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.42,960.45,11.4,11.34,-0.06,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.95,939.75,9.42,9.92,0.5,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.96,866.85,10.98,10.98,0,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.96,884.55,10.45,10.68,0.23,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.99,884.25,10.48,10.62,0.14,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,0.99,922.75,9.68,10.05,0.37,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.28,885.65,9.83,10.04,0.21,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.3,894.55,9.6,9.86,0.26,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.31,875.95,9.88,10.15,0.27,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.32,856.05,10.38,10.48,0.1,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.33,822.55,10.96,11.12,0.16,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.35,801.55,11.39,11.54,0.15,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.37,840.55,10.58,10.69,0.11,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.8,849.75,9.69,9.87,0.18,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.85,780.15,11.3,11.27,-0.03,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,1.88,819.75,10.09,10.35,0.26,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,2.25,818.45,9.62,9.92,0.3,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,2.29,775.05,10.49,10.82,0.33,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,2.61,821.85,9.12,9.46,0.34,7
H3,78.6,0,12.5,0,0,0,0,4.6,4.2,0,3.35,788.25,9.93,9.43,-0.5,7
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,996.2,12.76,12.95,0.19,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1007.9,12.32,12.43,0.11,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1011.4,12.18,12.29,0.11,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1018.5,11.95,12,0.05,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1024.9,11.74,11.76,0.02,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1033.5,11.41,11.45,0.04,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1043.7,11.09,11.11,0.02,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1053.8,10.76,10.79,0.03,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1058.9,10.57,10.64,0.07,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1068.9,10.33,10.35,0.02,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1073,10.19,10.24,0.05,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1084.6,9.87,9.93,0.06,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1094.1,9.6,9.69,0.09,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1107.7,9.3,9.36,0.06,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1113.8,9.12,9.22,0.1,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1123.8,8.92,9,0.08,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1513.7,3.35,3.67,0.32,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1536.6,3.17,3.46,0.29,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1575.5,2.9,3.12,0.22,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1601.1,2.73,2.9,0.17,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1622.4,2.59,2.73,0.14,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1650.4,2.42,2.5,0.08,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1673.1,2.28,2.33,0.05,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1698.6,2.15,2.14,-0.01,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1728.6,1.97,1.92,-0.05,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1753.1,1.85,1.75,-0.1,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1776.2,1.74,1.59,-0.15,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1801.7,1.62,1.42,-0.2,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1803.9,1.6,1.41,-0.19,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1829.5,1.48,1.25,-0.23,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1852.2,1.39,1.1,-0.29,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1874.6,1.28,0.97,-0.31,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1904.1,1.16,0.79,-0.37,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1929.4,1.05,0.65,-0.4,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1952,0.96,0.52,-0.44,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0,1977.9,0.86,0.38,-0.48,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,935.7,12.7,12.79,0.09,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,946.1,12.32,12.42,0.1,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,965.4,11.64,11.78,0.14,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,982.4,11.09,11.25,0.16,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,998.9,10.54,10.77,0.23,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,1010.8,10.23,10.45,0.22,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,1021.8,9.93,10.16,0.23,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,1041.6,9.46,9.67,0.21,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,1061.4,9.03,9.21,0.18,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,0.27,1081.3,8.56,8.78,0.22,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,864.5,12.19,11.8,-0.39,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,877.6,11.73,11.47,-0.26,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,898.4,11.03,10.97,-0.06,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,911.4,10.62,10.66,0.04,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,922.3,10.33,10.41,0.08,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,942.3,9.78,9.96,0.18,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,963.2,9.28,9.51,0.23,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,1,986.1,8.74,9.03,0.29,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,793.7,11.87,11.66,-0.21,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,804,11.48,11.39,-0.09,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,824.5,10.72,10.88,0.16,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,825.1,10.75,10.87,0.12,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,825.2,10.73,10.87,0.14,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,825.5,10.74,10.86,0.12,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,825.7,10.7,10.85,0.15,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,846.1,10.08,10.38,0.3,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2,866.4,9.49,9.92,0.43,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,721.5,13.42,12.88,-0.54,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,742.6,12.66,12.23,-0.43,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,753.7,12.2,11.9,-0.3,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,765.1,11.7,11.58,-0.12,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,786.7,10.9,11,0.1,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,799.2,10.49,10.68,0.19,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,823,9.75,10.11,0.36,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,843.8,9.23,9.64,0.41,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,2.66,864,8.75,9.21,0.46,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,723,12.49,11.95,-0.54,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,733.1,12.1,11.65,-0.45,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,744.5,11.6,11.32,-0.28,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,755.2,11.21,11.02,-0.19,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,764.4,10.78,10.77,-0.01,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,791.1,9.95,10.09,0.14,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,797.8,9.76,9.93,0.17,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,812.3,9.42,9.59,0.17,8
A4,62.4,0.55,20.01,0.03,0.02,3.22,9.08,3.52,0.93,0.12,3.46,834.8,8.75,9.09,0.34,8
R6,73.79,0.05,15.11,0.42,0.05,0.07,0.97,4.71,4.02,0.01,8.8,973.15,5.11,4.69,-0.42,9
R6,73.79,0.05,15.11,0.42,0.05,0.07,0.97,4.71,4.02,0.01,8.8,1073.15,4.14,3.92,-0.22,9
R6,73.79,0.05,15.11,0.42,0.05,0.07,0.97,4.71,4.02,0.01,8.8,1173.15,3.45,3.27,-0.18,9
R14,76.92,0.1,12.92,0.89,0.05,0.11,0.86,3.89,4.25,0.03,0.08,1221.15,8.64,8.85,0.21,10
R14,76.92,0.1,12.92,0.89,0.05,0.11,0.86,3.89,4.25,0.03,0.08,1206.15,8.81,9.06,0.25,10
R14,76.92,0.1,12.92,0.89,0.05,0.11,0.86,3.89,4.25,0.03,0.08,1179.15,9.2,9.45,0.25,10
R14,76.92,0.1,12.92,0.89,0.05,0.11,0.86,3.89,4.25,0.03,0.08,1151.15,9.65,9.87,0.22,10
R14,76.92,0.1,12.92,0.89,0.05,0.11,0.86,3.89,4.25,0.03,0.08,1138.15,9.82,10.07,0.25,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,723.15,13.18,13.26,0.08,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,737.15,12.85,12.86,0.01,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,748.15,12.45,12.56,0.11,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,758.15,12.14,12.3,0.16,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,774.15,11.91,11.89,-0.02,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,784.15,11.45,11.65,0.2,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,794.15,11.55,11.41,-0.14,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,804.15,10.92,11.19,0.27,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,814.15,11.05,10.97,-0.08,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,822.15,10.6,10.8,0.2,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,832.15,10.58,10.59,0.01,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,842.15,10.39,10.39,0,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,851.15,10.26,10.22,-0.04,10
R15,76.99,0.03,13.02,0.71,0.1,0.04,0.48,4.31,4.31,0,1.49,862.15,10.1,10.01,-0.09,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1233.15,9.64,9.22,-0.42,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1205.15,9.93,9.63,-0.3,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1158.15,10.69,10.38,-0.31,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1135.15,11.2,10.77,-0.43,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1111.15,11.27,11.19,-0.08,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1088.15,11.95,11.62,-0.33,10
R17,77.01,0.03,13.14,0.71,0.1,0.04,0.51,4.28,4.18,0,0.01,1064.15,12.38,12.09,-0.29,10
R19,77.08,0.09,12.44,1.3,0.02,0.02,0.36,4.49,4.2,0,0.04,1231.15,8.84,8.69,-0.15,10
R19,77.08,0.09,12.44,1.3,0.02,0.02,0.36,4.49,4.2,0,0.04,1206.65,9.16,9.02,-0.14,10
R19,77.08,0.09,12.44,1.3,0.02,0.02,0.36,4.49,4.2,0,0.04,1179.15,9.51,9.42,-0.09,10
R19,77.08,0.09,12.44,1.3,0.02,0.02,0.36,4.49,4.2,0,0.04,1161.15,9.71,9.68,-0.03,10
R19,77.08,0.09,12.44,1.3,0.02,0.02,0.36,4.49,4.2,0,0.04,1142.15,9.98,9.97,-0.01,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1070.15,10.16,10.64,0.48,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1092.15,10.08,10.3,0.22,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1100.15,9.93,10.18,0.25,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1129.15,9.53,9.76,0.23,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1158.15,8.96,9.35,0.39,10
R21,77.17,0.08,12.4,1.3,0.02,0.01,0.35,4.5,4.2,0,0.12,1187.15,8.57,8.96,0.39,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1188.15,8.5,8.72,0.22,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1152.15,9.1,9.23,0.13,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1127.15,9.51,9.6,0.09,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1093.15,10.05,10.13,0.08,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1093.15,10.25,10.13,-0.12,10
R26,77.48,0.17,12.2,1.3,0.05,0.17,1.14,3.9,3.6,0,0.13,1061.15,10.62,10.65,0.03,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1134.15,10.07,9.96,-0.11,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1152.15,9.81,9.67,-0.14,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1159.15,9.62,9.56,-0.06,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1178.15,9.34,9.26,-0.08,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1187.15,9.09,9.12,0.03,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1196.15,9.04,8.99,-0.05,10
R27,77.53,0.17,12.17,1.3,0.05,0.17,1.13,3.89,3.6,0,0.04,1224.65,8.62,8.58,-0.04,10
R28,77.88,0.07,12.73,0.76,0.04,0.06,0.5,3.93,4.03,0.01,0.02,1185.15,10.12,9.98,-0.14,10
R28,77.88,0.07,12.73,0.76,0.04,0.06,0.5,3.93,4.03,0.01,0.02,1208.15,9.79,9.63,-0.16,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1238.15,8.66,8.95,0.29,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1223.15,8.89,9.15,0.26,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1204.15,9.06,9.42,0.36,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1185.15,9.48,9.69,0.21,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1171.15,9.51,9.9,0.39,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1165.65,9.69,9.98,0.29,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1136.85,10.04,10.42,0.38,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1119.85,10.29,10.69,0.4,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1077.75,10.89,11.4,0.51,10
R31,78,0.09,12.15,0.54,0.07,0.06,0.5,4.08,4.48,0.02,0.06,1040.25,11.65,12.07,0.42,10
R32,78,0.09,12.15,0.54,0.07,0.07,0.5,4.08,4.48,0,0.13,1171.15,9.2,9.5,0.3,10
R32,78,0.09,12.15,0.54,0.07,0.07,0.5,4.08,4.48,0,0.13,1120.15,9.99,10.22,0.23,10
R32,78,0.09,12.15,0.54,0.07,0.07,0.5,4.08,4.48,0,0.13,1078.15,10.49,10.84,0.35,10
R32,78,0.09,12.15,0.54,0.07,0.07,0.5,4.08,4.48,0,0.13,1024.15,11.54,11.7,0.16,10
R32,78,0.09,12.15,0.54,0.07,0.07,0.5,4.08,4.48,0,0.13,992.15,12,12.24,0.24,10
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,981.1,11.33,11.17,-0.16,11
